listing_id,data_source,date_listed,date_collected,micro_market,sub_locality,property_type,bedrooms,bathrooms,furnishing,area_sqft,floor,total_floors,listing_type,sale_price_inr,sale_price_cr,monthly_rent_inr,annual_rent,price_per_sqft,source_url
82810731,MagicBricks,2026-02-16,2026-03-15 19:07:03,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,76000.0,912000.0,,https://www.magicbricks.com/propertyDetails/-82810731
83089131,MagicBricks,2026-03-14,2026-03-15 19:07:05,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-83089131
83762559,MagicBricks,2026-03-13,2026-03-15 19:07:07,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,140000.0,1680000.0,,https://www.magicbricks.com/propertyDetails/-83762559
83137515,MagicBricks,2026-01-27,2026-03-15 19:07:08,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,78000.0,936000.0,,https://www.magicbricks.com/propertyDetails/-83137515
83751339,MagicBricks,2026-03-15,2026-03-15 19:07:09,Powai,Powai,Apartment,3,2,Fully,,,,Rent,,,140000.0,1680000.0,,https://www.magicbricks.com/propertyDetails/-83751339
82088741,MagicBricks,2026-03-14,2026-03-15 19:07:11,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,80000.0,960000.0,,https://www.magicbricks.com/propertyDetails/-82088741
83363181,MagicBricks,2026-03-13,2026-03-15 19:07:12,Powai,Powai,Apartment,3,4,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-83363181
81950867,MagicBricks,2026-03-14,2026-03-15 19:07:13,Powai,Powai,Apartment,3,3,Fully,,,,Rent,,,170000.0,2040000.0,,https://www.magicbricks.com/propertyDetails/-81950867
82447371,MagicBricks,2026-03-14,2026-03-15 19:07:15,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-82447371
82447191,MagicBricks,2026-03-14,2026-03-15 19:07:16,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,85000.0,1020000.0,,https://www.magicbricks.com/propertyDetails/-82447191
82425081,MagicBricks,2026-03-13,2026-03-15 19:07:17,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-82425081
83584793,MagicBricks,2026-03-14,2026-03-15 19:07:19,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,170000.0,2040000.0,,https://www.magicbricks.com/propertyDetails/-83584793
83785651,MagicBricks,2026-03-14,2026-03-15 19:07:20,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,110000.0,1320000.0,,https://www.magicbricks.com/propertyDetails/-83785651
81424353,MagicBricks,2026-03-15,2026-03-15 19:07:21,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-81424353
80750419,MagicBricks,2026-03-15,2026-03-15 19:07:23,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-80750419
80096905,MagicBricks,2026-03-14,2026-03-15 19:07:25,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-80096905
81154917,MagicBricks,2026-03-15,2026-03-15 19:07:26,Powai,Powai,Apartment,3,4,Semi,,,,Rent,,,170000.0,2040000.0,,https://www.magicbricks.com/propertyDetails/-81154917
82993239,MagicBricks,2026-03-13,2026-03-15 19:07:27,Powai,Powai,Apartment,3,3,Unfurnished,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-82993239
82993171,MagicBricks,2026-03-13,2026-03-15 19:07:28,Powai,Powai,Apartment,3,3,Unfurnished,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-82993171
82447397,MagicBricks,2026-03-13,2026-03-15 19:07:30,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,88000.0,1056000.0,,https://www.magicbricks.com/propertyDetails/-82447397
80815623,MagicBricks,2026-03-13,2026-03-15 19:07:32,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,190000.0,2280000.0,,https://www.magicbricks.com/propertyDetails/-80815623
80815401,MagicBricks,2026-03-13,2026-03-15 19:07:34,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,170000.0,2040000.0,,https://www.magicbricks.com/propertyDetails/-80815401
83420189,MagicBricks,2026-03-14,2026-03-15 19:07:36,Powai,Powai,Apartment,3,2,Semi,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-83420189
82172363,MagicBricks,2026-03-14,2026-03-15 19:07:37,Powai,Powai,Apartment,3,2,Semi,,,,Rent,,,150000.0,1800000.0,,https://www.magicbricks.com/propertyDetails/-82172363
80364643,MagicBricks,2026-03-14,2026-03-15 19:07:39,Powai,Powai,Apartment,3,2,Semi,,,,Rent,,,140000.0,1680000.0,,https://www.magicbricks.com/propertyDetails/-80364643
83095007,MagicBricks,2026-03-15,2026-03-15 19:07:40,Powai,Powai,Apartment,3,2,Semi,,,,Rent,,,160000.0,1920000.0,,https://www.magicbricks.com/propertyDetails/-83095007
83333211,MagicBricks,2026-03-13,2026-03-15 19:07:42,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-83333211
83119307,MagicBricks,2026-03-10,2026-03-15 19:07:43,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-83119307
83710621,MagicBricks,2026-03-15,2026-03-15 19:07:45,Powai,Powai,Apartment,1,2,Semi,,,,Rent,,,55000.0,660000.0,,https://www.magicbricks.com/propertyDetails/-83710621
79372091,MagicBricks,2026-03-15,2026-03-15 19:07:47,Powai,Powai,Apartment,3,3,Unfurnished,,,,Rent,,,100000.0,1200000.0,,https://www.magicbricks.com/propertyDetails/-79372091
82844557,MagicBricks,2026-03-12,2026-03-15 19:07:49,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,88000.0,1056000.0,,https://www.magicbricks.com/propertyDetails/-82844557
82930933,MagicBricks,2026-03-12,2026-03-15 19:07:50,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,78000.0,936000.0,,https://www.magicbricks.com/propertyDetails/-82930933
83096335,MagicBricks,2026-01-23,2026-03-15 19:07:51,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,90000.0,1080000.0,,https://www.magicbricks.com/propertyDetails/-83096335
83776465,MagicBricks,2026-03-14,2026-03-15 19:07:52,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,75000.0,900000.0,,https://www.magicbricks.com/propertyDetails/-83776465
82440329,MagicBricks,2026-03-15,2026-03-15 19:07:54,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-82440329
76669637,MagicBricks,2026-03-13,2026-03-15 19:07:55,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,71000.0,852000.0,,https://www.magicbricks.com/propertyDetails/-76669637
77753399,MagicBricks,2026-03-09,2026-03-15 19:07:56,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,80000.0,960000.0,,https://www.magicbricks.com/propertyDetails/-77753399
82608945,MagicBricks,2026-03-15,2026-03-15 19:07:58,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,68000.0,816000.0,,https://www.magicbricks.com/propertyDetails/-82608945
82817687,MagicBricks,2026-03-14,2026-03-15 19:07:59,Powai,Powai,Apartment,1,2,Fully,,,,Rent,,,69000.0,828000.0,,https://www.magicbricks.com/propertyDetails/-82817687
82529963,MagicBricks,2026-03-14,2026-03-15 19:08:00,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,110000.0,1320000.0,,https://www.magicbricks.com/propertyDetails/-82529963
83754729,MagicBricks,2026-03-12,2026-03-15 19:08:02,Powai,Powai,Apartment,3,2,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-83754729
83720421,MagicBricks,2026-03-10,2026-03-15 19:08:03,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,140000.0,1680000.0,,https://www.magicbricks.com/propertyDetails/-83720421
83763243,MagicBricks,2026-03-13,2026-03-15 19:08:05,Powai,Powai,Apartment,3,3,Fully,,,,Rent,,,229999.0,2759988.0,,https://www.magicbricks.com/propertyDetails/-83763243
83738865,MagicBricks,2026-03-15,2026-03-15 19:08:06,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,88000.0,1056000.0,,https://www.magicbricks.com/propertyDetails/-83738865
82672113,MagicBricks,2026-03-14,2026-03-15 19:08:08,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,93000.0,1116000.0,,https://www.magicbricks.com/propertyDetails/-82672113
82029961,MagicBricks,2026-03-15,2026-03-15 19:08:09,Powai,Powai,Apartment,3,2,Unfurnished,,,,Rent,,,100000.0,1200000.0,,https://www.magicbricks.com/propertyDetails/-82029961
83171627,MagicBricks,2026-03-15,2026-03-15 19:08:11,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,80000.0,960000.0,,https://www.magicbricks.com/propertyDetails/-83171627
82755761,MagicBricks,2026-03-14,2026-03-15 19:08:13,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,200000.0,2400000.0,,https://www.magicbricks.com/propertyDetails/-82755761
82754995,MagicBricks,2026-03-14,2026-03-15 19:08:14,Powai,Powai,Apartment,3,3,Fully,,,,Rent,,,190000.0,2280000.0,,https://www.magicbricks.com/propertyDetails/-82754995
83791401,MagicBricks,2026-03-15,2026-03-15 19:08:16,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,150000.0,1800000.0,,https://www.magicbricks.com/propertyDetails/-83791401
82932885,MagicBricks,2026-03-10,2026-03-15 19:08:17,Powai,Powai,Apartment,3,4,Fully,,,,Rent,,,240000.0,2880000.0,,https://www.magicbricks.com/propertyDetails/-82932885
83785025,MagicBricks,2026-03-14,2026-03-15 19:08:19,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,92000.0,1104000.0,,https://www.magicbricks.com/propertyDetails/-83785025
83761893,MagicBricks,2026-03-13,2026-03-15 19:08:20,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,140000.0,1680000.0,,https://www.magicbricks.com/propertyDetails/-83761893
83611745,MagicBricks,2026-03-02,2026-03-15 19:08:22,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,75000.0,900000.0,,https://www.magicbricks.com/propertyDetails/-83611745
83788403,MagicBricks,2026-03-15,2026-03-15 19:08:23,Powai,Powai,Apartment,2,1,Semi,,,,Rent,,,75000.0,900000.0,,https://www.magicbricks.com/propertyDetails/-83788403
83754939,MagicBricks,2026-03-12,2026-03-15 19:08:24,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,85000.0,1020000.0,,https://www.magicbricks.com/propertyDetails/-83754939
81930557,MagicBricks,2026-03-11,2026-03-15 19:08:26,Powai,Powai,Apartment,3,2,Semi,,,,Rent,,,110000.0,1320000.0,,https://www.magicbricks.com/propertyDetails/-81930557
83783035,MagicBricks,2026-03-14,2026-03-15 19:08:28,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-83783035
83547741,MagicBricks,2026-02-25,2026-03-15 19:08:29,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,75000.0,900000.0,,https://www.magicbricks.com/propertyDetails/-83547741
82654897,MagicBricks,2026-02-22,2026-03-15 19:08:30,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-82654897
82416199,MagicBricks,2026-03-15,2026-03-15 19:08:32,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,72000.0,864000.0,,https://www.magicbricks.com/propertyDetails/-82416199
80873819,MagicBricks,2026-03-15,2026-03-15 19:08:33,Powai,Powai,Apartment,3,2,Fully,,,,Rent,,,180000.0,2160000.0,,https://www.magicbricks.com/propertyDetails/-80873819
83654043,MagicBricks,2026-03-14,2026-03-15 19:08:35,Powai,Powai,Apartment,3,2,Fully,,,,Rent,,,180000.0,2160000.0,,https://www.magicbricks.com/propertyDetails/-83654043
82378743,MagicBricks,2026-03-15,2026-03-15 19:08:36,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,48000.0,576000.0,,https://www.magicbricks.com/propertyDetails/-82378743
83331619,MagicBricks,2026-03-15,2026-03-15 19:08:38,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,82000.0,984000.0,,https://www.magicbricks.com/propertyDetails/-83331619
80469915,MagicBricks,2026-03-09,2026-03-15 19:08:39,Powai,Powai,Apartment,3,3,Fully,,,,Rent,,,140000.0,1680000.0,,https://www.magicbricks.com/propertyDetails/-80469915
83480985,MagicBricks,2026-03-12,2026-03-15 19:08:41,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,80000.0,960000.0,,https://www.magicbricks.com/propertyDetails/-83480985
68634525,MagicBricks,2026-01-23,2026-03-15 19:08:42,Powai,Powai,Apartment,1,2,Fully,,,,Rent,,,39000.0,468000.0,,https://www.magicbricks.com/propertyDetails/-68634525
83755727,MagicBricks,2026-03-12,2026-03-15 19:08:43,Powai,Powai,Apartment,1,1,Unfurnished,,,,Rent,,,50000.0,600000.0,,https://www.magicbricks.com/propertyDetails/-83755727
83333959,MagicBricks,2026-02-09,2026-03-15 19:08:44,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,60000.0,720000.0,,https://www.magicbricks.com/propertyDetails/-83333959
83785815,MagicBricks,2026-03-14,2026-03-15 19:08:45,Powai,Powai,Apartment,1,1,Fully,,,,Rent,,,55000.0,660000.0,,https://www.magicbricks.com/propertyDetails/-83785815
83450779,MagicBricks,2026-03-12,2026-03-15 19:08:47,Powai,Powai,Apartment,1,2,Unfurnished,,,,Rent,,,46000.0,552000.0,,https://www.magicbricks.com/propertyDetails/-83450779
83020817,MagicBricks,2026-03-06,2026-03-15 19:08:48,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,73000.0,876000.0,,https://www.magicbricks.com/propertyDetails/-83020817
82925865,MagicBricks,2026-01-23,2026-03-15 19:08:50,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,90000.0,1080000.0,,https://www.magicbricks.com/propertyDetails/-82925865
83649261,MagicBricks,2026-03-05,2026-03-15 19:08:51,Powai,Powai,Apartment,3,3,Fully,,,,Rent,,,229999.0,2759988.0,,https://www.magicbricks.com/propertyDetails/-83649261
83646139,MagicBricks,2026-03-05,2026-03-15 19:08:53,Powai,Powai,Apartment,3,3,Fully,,,,Rent,,,110000.0,1320000.0,,https://www.magicbricks.com/propertyDetails/-83646139
82506373,MagicBricks,2026-02-16,2026-03-15 19:08:54,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,250000.0,3000000.0,,https://www.magicbricks.com/propertyDetails/-82506373
82929087,MagicBricks,2026-03-08,2026-03-15 19:08:56,Powai,Powai,Apartment,3,3,Fully,,,,Rent,,,140000.0,1680000.0,,https://www.magicbricks.com/propertyDetails/-82929087
83531115,MagicBricks,2026-03-15,2026-03-15 19:08:57,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-83531115
83193479,MagicBricks,2026-01-31,2026-03-15 19:08:59,Powai,Powai,Apartment,1,2,Fully,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-83193479
83379639,MagicBricks,2026-02-12,2026-03-15 19:09:01,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,58000.0,696000.0,,https://www.magicbricks.com/propertyDetails/-83379639
83658825,MagicBricks,,2026-03-15 19:09:22,Andheri,Andheri,Apartment,3,3,Unfurnished,1100.0,,,Sale,55000000.0,5.5,,,50000.0,https://www.magicbricks.com/propertyDetails/-83658825
83747269,MagicBricks,,2026-03-15 19:09:23,Andheri,Andheri,Apartment,3,3,Unfurnished,1195.0,,,Sale,38300000.0,3.83,,,32050.0,https://www.magicbricks.com/propertyDetails/-83747269
83460399,MagicBricks,,2026-03-15 19:09:25,Andheri,Andheri,Apartment,3,3,Unfurnished,1171.0,,,Sale,68600000.0,6.86,,,58582.0,https://www.magicbricks.com/propertyDetails/-83460399
83755245,MagicBricks,,2026-03-15 19:09:26,Andheri,Andheri,Apartment,3,3,Unfurnished,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83755245
83691431,MagicBricks,2026-03-12,2026-03-15 19:09:27,Andheri,Andheri,Apartment,2,,,721.0,,,Sale,23000000.0,2.3,,,31900.0,https://www.magicbricks.com/propertyDetails/-83691431
83780331,MagicBricks,2026-03-14,2026-03-15 19:09:28,Andheri,Andheri,Apartment,2,,Unfurnished,,,,Sale,45500000.0,4.55,,,,https://www.magicbricks.com/propertyDetails/-83780331
83599423,MagicBricks,2026-03-13,2026-03-15 19:09:30,Andheri,Andheri,Apartment,3,,,1550.0,,,Sale,75900000.0,7.59,,,48968.0,https://www.magicbricks.com/propertyDetails/-83599423
83775143,MagicBricks,2026-03-14,2026-03-15 19:09:31,Andheri,Andheri,Apartment,2,,,590.0,,,Sale,15800000.0,1.58,,,26780.0,https://www.magicbricks.com/propertyDetails/-83775143
83391469,MagicBricks,2026-03-13,2026-03-15 19:09:33,Andheri,Andheri,Apartment,3,,,1577.0,,,Sale,84000000.0,8.4,,,53266.0,https://www.magicbricks.com/propertyDetails/-83391469
83681197,MagicBricks,2026-03-14,2026-03-15 19:09:34,Andheri,Andheri,Apartment,2,,,611.0,,,Sale,23600000.0,2.36,,,38625.0,https://www.magicbricks.com/propertyDetails/-83681197
83663645,MagicBricks,2026-03-06,2026-03-15 19:09:35,Andheri,Andheri,Apartment,3,,,1394.0,,,Sale,54900000.0,5.49,,,39383.0,https://www.magicbricks.com/propertyDetails/-83663645
83684093,MagicBricks,2026-03-11,2026-03-15 19:09:37,Andheri,Andheri,Apartment,3,,,,,,Sale,72500000.0,7.25,,,,https://www.magicbricks.com/propertyDetails/-83684093
83508477,MagicBricks,2026-03-12,2026-03-15 19:09:38,Andheri,Andheri,Apartment,3,,,865.0,,,Sale,26300000.0,2.63,,,30405.0,https://www.magicbricks.com/propertyDetails/-83508477
83395805,MagicBricks,2026-03-11,2026-03-15 19:09:40,Andheri,Andheri,Apartment,2,,Unfurnished,781.0,,,Sale,34600000.0,3.46,,,44302.0,https://www.magicbricks.com/propertyDetails/-83395805
83778511,MagicBricks,2026-03-14,2026-03-15 19:09:41,Andheri,Andheri,Apartment,3,,,1070.0,,,Sale,46300000.0,4.63,,,43271.0,https://www.magicbricks.com/propertyDetails/-83778511
83720597,MagicBricks,2026-03-13,2026-03-15 19:09:43,Andheri,Andheri,Apartment,2,,,600.0,,,Sale,17500000.0,1.75,,,29167.0,https://www.magicbricks.com/propertyDetails/-83720597
83544643,MagicBricks,2026-03-12,2026-03-15 19:09:44,Andheri,Andheri,Apartment,2,,,457.0,,,Sale,33700000.0,3.37,,,73742.0,https://www.magicbricks.com/propertyDetails/-83544643
83387385,MagicBricks,2026-03-09,2026-03-15 19:09:45,Andheri,Andheri,Apartment,3,,,945.0,,,Sale,46900000.0,4.69,,,49630.0,https://www.magicbricks.com/propertyDetails/-83387385
83388937,MagicBricks,2026-03-14,2026-03-15 19:09:47,Andheri,Andheri,Apartment,2,,,795.0,,,Sale,29200000.0,2.92,,,36730.0,https://www.magicbricks.com/propertyDetails/-83388937
83566825,MagicBricks,2026-03-14,2026-03-15 19:09:48,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83566825
83728285,MagicBricks,2026-03-11,2026-03-15 19:09:49,Andheri,Andheri,Apartment,3,,,1369.0,,,Sale,61600000.0,6.16,,,44996.0,https://www.magicbricks.com/propertyDetails/-83728285
83486767,MagicBricks,2026-03-11,2026-03-15 19:09:51,Andheri,Andheri,Apartment,3,,,1503.0,,,Sale,51000000.0,5.1,,,33932.0,https://www.magicbricks.com/propertyDetails/-83486767
83748449,MagicBricks,2026-03-12,2026-03-15 19:09:52,Andheri,Andheri,Apartment,3,,,1550.0,,,Sale,63200000.0,6.32,,,40774.0,https://www.magicbricks.com/propertyDetails/-83748449
83427589,MagicBricks,2026-03-13,2026-03-15 19:09:53,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83427589
83432969,MagicBricks,2026-03-13,2026-03-15 19:09:54,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83432969
83760045,MagicBricks,2026-03-13,2026-03-15 19:09:56,Andheri,Andheri,Apartment,3,,,1139.0,,,Sale,45300000.0,4.53,,,39772.0,https://www.magicbricks.com/propertyDetails/-83760045
83503999,MagicBricks,2026-03-12,2026-03-15 19:09:57,Andheri,Andheri,Apartment,3,,Unfurnished,894.0,,,Sale,29400000.0,2.94,,,32886.0,https://www.magicbricks.com/propertyDetails/-83503999
83705047,MagicBricks,2026-03-12,2026-03-15 19:09:58,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83705047
83492047,MagicBricks,2026-03-12,2026-03-15 19:09:59,Andheri,Andheri,Apartment,3,,,952.0,,,Sale,45199999.0,4.52,,,47479.0,https://www.magicbricks.com/propertyDetails/-83492047
83475129,MagicBricks,2026-03-08,2026-03-15 19:10:00,Andheri,Andheri,Apartment,2,,,824.0,,,Sale,32500000.0,3.25,,,39442.0,https://www.magicbricks.com/propertyDetails/-83475129
83749937,MagicBricks,2026-03-13,2026-03-15 19:10:02,Andheri,Andheri,Apartment,1,,,375.0,,,Sale,9070000.0,0.91,,,24187.0,https://www.magicbricks.com/propertyDetails/-83749937
83518529,MagicBricks,2026-03-10,2026-03-15 19:10:03,Andheri,Andheri,Apartment,3,,,1145.0,,,Sale,30299999.0,3.03,,,26463.0,https://www.magicbricks.com/propertyDetails/-83518529
83783179,MagicBricks,2026-03-14,2026-03-15 19:10:04,Andheri,Andheri,Apartment,1,,,475.0,,,Sale,13899999.0,1.39,,,29263.0,https://www.magicbricks.com/propertyDetails/-83783179
83409543,MagicBricks,2026-03-10,2026-03-15 19:10:05,Andheri,Andheri,Apartment,3,,,1145.0,,,Sale,30299999.0,3.03,,,26463.0,https://www.magicbricks.com/propertyDetails/-83409543
83650573,MagicBricks,2026-03-14,2026-03-15 19:10:06,Andheri,Andheri,Apartment,3,,,1199.0,,,Sale,47900000.0,4.79,,,39950.0,https://www.magicbricks.com/propertyDetails/-83650573
83735787,MagicBricks,2026-03-11,2026-03-15 19:10:07,Andheri,Andheri,Apartment,2,,,824.0,,,Sale,32500000.0,3.25,,,39442.0,https://www.magicbricks.com/propertyDetails/-83735787
83658175,MagicBricks,2026-03-12,2026-03-15 19:10:08,Andheri,Andheri,Apartment,2,,,775.0,,,Sale,31700000.0,3.17,,,40903.0,https://www.magicbricks.com/propertyDetails/-83658175
83715569,MagicBricks,2026-03-11,2026-03-15 19:10:10,Andheri,Andheri,Apartment,2,,,665.0,,,Sale,24100000.0,2.41,,,36241.0,https://www.magicbricks.com/propertyDetails/-83715569
83638665,MagicBricks,2026-03-14,2026-03-15 19:10:11,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83638665
83501997,MagicBricks,2026-03-13,2026-03-15 19:10:13,Andheri,Andheri,Apartment,3,,,835.0,,,Sale,32700000.0,3.27,,,39162.0,https://www.magicbricks.com/propertyDetails/-83501997
83256871,MagicBricks,2026-03-13,2026-03-15 19:10:14,Andheri,Andheri,Apartment,2,,,611.0,,,Sale,23600000.0,2.36,,,38625.0,https://www.magicbricks.com/propertyDetails/-83256871
83349921,MagicBricks,2026-03-14,2026-03-15 19:10:15,Andheri,Andheri,Apartment,2,,,741.0,,,Sale,28900000.0,2.89,,,39001.0,https://www.magicbricks.com/propertyDetails/-83349921
83390709,MagicBricks,2026-03-13,2026-03-15 19:10:17,Andheri,Andheri,Apartment,2,,Unfurnished,750.0,,,Sale,34600000.0,3.46,,,46133.0,https://www.magicbricks.com/propertyDetails/-83390709
83392831,MagicBricks,2026-03-13,2026-03-15 19:10:18,Andheri,Andheri,Apartment,3,,,1275.0,,,Sale,50800000.0,5.08,,,39843.0,https://www.magicbricks.com/propertyDetails/-83392831
83370331,MagicBricks,2026-03-09,2026-03-15 19:10:19,Andheri,Andheri,Apartment,2,,Unfurnished,750.0,,,Sale,27799999.0,2.78,,,37067.0,https://www.magicbricks.com/propertyDetails/-83370331
83667765,MagicBricks,2026-03-12,2026-03-15 19:10:20,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83667765
83696707,MagicBricks,2026-03-13,2026-03-15 19:10:22,Andheri,Andheri,Apartment,1,,,475.0,,,Sale,13899999.0,1.39,,,29263.0,https://www.magicbricks.com/propertyDetails/-83696707
83514161,MagicBricks,2026-03-13,2026-03-15 19:10:23,Andheri,Andheri,Apartment,1,,,475.0,,,Sale,13899999.0,1.39,,,29263.0,https://www.magicbricks.com/propertyDetails/-83514161
83745097,MagicBricks,2026-03-14,2026-03-15 19:10:25,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,41100000.0,4.11,,,37364.0,https://www.magicbricks.com/propertyDetails/-83745097
83685921,MagicBricks,2026-03-14,2026-03-15 19:10:26,Andheri,Andheri,Apartment,3,,,1070.0,,,Sale,47400000.0,4.74,,,44299.0,https://www.magicbricks.com/propertyDetails/-83685921
83501855,MagicBricks,2026-03-12,2026-03-15 19:10:28,Andheri,Andheri,Apartment,3,,,1100.0,,,Sale,49500000.0,4.95,,,45000.0,https://www.magicbricks.com/propertyDetails/-83501855
83565483,MagicBricks,2026-03-11,2026-03-15 19:10:29,Andheri,Andheri,Apartment,2,,,825.0,,,Sale,30800000.0,3.08,,,37333.0,https://www.magicbricks.com/propertyDetails/-83565483
83461555,MagicBricks,2026-03-13,2026-03-15 19:10:30,Andheri,Andheri,Apartment,3,,,1550.0,,,Sale,63200000.0,6.32,,,40774.0,https://www.magicbricks.com/propertyDetails/-83461555
83516239,MagicBricks,,2026-03-15 19:10:32,Andheri,Andheri,Apartment,2,,Unfurnished,721.0,,,Sale,23000000.0,2.3,,,31900.0,https://www.magicbricks.com/propertyDetails/-83516239
80686469,MagicBricks,,2026-03-15 19:10:33,Andheri,Andheri,Apartment,3,,,1456.0,2,2,Sale,49800000.0,4.98,,,34203.0,https://www.magicbricks.com/propertyDetails/-80686469
82249063,MagicBricks,2026-03-14,2026-03-15 19:10:35,Andheri,Andheri,Apartment,3,,,1013.0,7,20,Sale,30400000.0,3.04,,,30010.0,https://www.magicbricks.com/propertyDetails/-82249063
82390783,MagicBricks,2026-03-13,2026-03-15 19:10:36,Andheri,Andheri,Apartment,3,,,1322.0,24,31,Sale,42200000.0,4.22,,,31921.0,https://www.magicbricks.com/propertyDetails/-82390783
83410055,MagicBricks,2026-03-15,2026-03-15 19:10:37,Andheri,Andheri,Apartment,1,,,515.0,6,14,Sale,17000000.0,1.7,,,33010.0,https://www.magicbricks.com/propertyDetails/-83410055
72861225,MagicBricks,2026-03-15,2026-03-15 19:10:39,Andheri,Andheri,Apartment,3,,,1350.0,20,24,Sale,52400000.0,5.24,,,38815.0,https://www.magicbricks.com/propertyDetails/-72861225
